Name,Event,Bookmaker,Last Update,Point
Detroit Lions,Detroit Lions vs Seattle Seahawks,BetRivers,2023-08-18T22:59:54Z,-2.5
Seattle Seahawks,Detroit Lions vs Seattle Seahawks,BetRivers,2023-08-18T22:59:54Z,2.5
Houston Texans,Houston Texans vs Indianapolis Colts,DraftKings,2023-08-18T22:58:57Z,-1.0
Indianapolis Colts,Houston Texans vs Indianapolis Colts,DraftKings,2023-08-18T22:58:57Z,1.0
Houston Texans,Houston Texans vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,0.0
Indianapolis Colts,Houston Texans vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-0.0
Houston Texans,Houston Texans vs Indianapolis Colts,Unibet,2023-08-18T22:58:57Z,-1.5
Indianapolis Colts,Houston Texans vs Indianapolis Colts,Unibet,2023-08-18T22:58:57Z,1.5
Houston Texans,Houston Texans vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-1.0
Indianapolis Colts,Houston Texans vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,1.0
Houston Texans,Houston Texans vs Indianapolis Colts,BetRivers,2023-08-18T22:59:54Z,-1.5
Indianapolis Colts,Houston Texans vs Indianapolis Colts,BetRivers,2023-08-18T22:59:54Z,1.5
Los Angeles Chargers,Tennessee Titans vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:57Z,-3.5
Tennessee Titans,Tennessee Titans vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:57Z,3.5
Los Angeles Chargers,Tennessee Titans vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-3.5
Tennessee Titans,Tennessee Titans vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,3.5
Los Angeles Chargers,Tennessee Titans vs Los Angeles Chargers,Unibet,2023-08-18T22:58:57Z,-3.5
Tennessee Titans,Tennessee Titans vs Los Angeles Chargers,Unibet,2023-08-18T22:58:57Z,3.5
Los Angeles Chargers,Tennessee Titans vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,-3.5
Tennessee Titans,Tennessee Titans vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,3.5
Los Angeles Chargers,Tennessee Titans vs Los Angeles Chargers,BetRivers,2023-08-18T22:59:54Z,-3.5
Tennessee Titans,Tennessee Titans vs Los Angeles Chargers,BetRivers,2023-08-18T22:59:54Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,3.0
Kansas City Chiefs,Jacksonville Jaguars vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:57Z,-3.0
Jacksonville Jaguars,Jacksonville Jaguars vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,3.5
Kansas City Chiefs,Jacksonville Jaguars vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Kansas City Chiefs,Unibet,2023-08-18T22:58:57Z,3.5
Kansas City Chiefs,Jacksonville Jaguars vs Kansas City Chiefs,Unibet,2023-08-18T22:58:57Z,-3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,3.0
Kansas City Chiefs,Jacksonville Jaguars vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,-3.0
Jacksonville Jaguars,Jacksonville Jaguars vs Kansas City Chiefs,BetRivers,2023-08-18T22:59:54Z,3.5
Kansas City Chiefs,Jacksonville Jaguars vs Kansas City Chiefs,BetRivers,2023-08-18T22:59:54Z,-3.5
Arizona Cardinals,Arizona Cardinals vs New York Giants,DraftKings,2023-08-18T22:58:57Z,4.0
New York Giants,Arizona Cardinals vs New York Giants,DraftKings,2023-08-18T22:58:57Z,-4.0
Arizona Cardinals,Arizona Cardinals vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,5.0
New York Giants,Arizona Cardinals vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-5.0
Arizona Cardinals,Arizona Cardinals vs New York Giants,Unibet,2023-08-18T22:58:57Z,4.0
New York Giants,Arizona Cardinals vs New York Giants,Unibet,2023-08-18T22:58:57Z,-4.0
Arizona Cardinals,Arizona Cardinals vs New York Giants,BetUS,2023-08-18T23:00:09Z,4.0
New York Giants,Arizona Cardinals vs New York Giants,BetUS,2023-08-18T23:00:09Z,-4.0
Arizona Cardinals,Arizona Cardinals vs New York Giants,BetRivers,2023-08-18T22:59:54Z,4.0
New York Giants,Arizona Cardinals vs New York Giants,BetRivers,2023-08-18T22:59:54Z,-4.0
Los Angeles Rams,Los Angeles Rams vs San Francisco 49ers,DraftKings,2023-08-18T22:58:57Z,4.5
San Francisco 49ers,Los Angeles Rams vs San Francisco 49ers,DraftKings,2023-08-18T22:58:57Z,-4.5
Los Angeles Rams,Los Angeles Rams vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,5.5
San Francisco 49ers,Los Angeles Rams vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-5.5
Los Angeles Rams,Los Angeles Rams vs San Francisco 49ers,Unibet,2023-08-18T22:58:57Z,4.5
San Francisco 49ers,Los Angeles Rams vs San Francisco 49ers,Unibet,2023-08-18T22:58:57Z,-4.5
Los Angeles Rams,Los Angeles Rams vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,4.5
San Francisco 49ers,Los Angeles Rams vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-4.5
Los Angeles Rams,Los Angeles Rams vs San Francisco 49ers,BetRivers,2023-08-18T22:59:54Z,4.5
San Francisco 49ers,Los Angeles Rams vs San Francisco 49ers,BetRivers,2023-08-18T22:59:54Z,-4.5
Dallas Cowboys,Dallas Cowboys vs New York Jets,DraftKings,2023-08-18T22:58:57Z,-3.0
New York Jets,Dallas Cowboys vs New York Jets,DraftKings,2023-08-18T22:58:57Z,3.0
Dallas Cowboys,Dallas Cowboys vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,-3.0
New York Jets,Dallas Cowboys vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,3.0
Dallas Cowboys,Dallas Cowboys vs New York Jets,Unibet,2023-08-18T22:58:57Z,-3.5
New York Jets,Dallas Cowboys vs New York Jets,Unibet,2023-08-18T22:58:57Z,3.5
Dallas Cowboys,Dallas Cowboys vs New York Jets,BetRivers,2023-08-18T22:59:54Z,-3.5
New York Jets,Dallas Cowboys vs New York Jets,BetRivers,2023-08-18T22:59:54Z,3.5
Denver Broncos,Denver Broncos vs Washington Commanders,DraftKings,2023-08-18T22:58:57Z,-3.5
Washington Commanders,Denver Broncos vs Washington Commanders,DraftKings,2023-08-18T22:58:57Z,3.5
Denver Broncos,Denver Broncos vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-3.5
Washington Commanders,Denver Broncos vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,3.5
Denver Broncos,Denver Broncos vs Washington Commanders,Unibet,2023-08-18T22:58:57Z,-3.5
Washington Commanders,Denver Broncos vs Washington Commanders,Unibet,2023-08-18T22:58:57Z,3.5
Denver Broncos,Denver Broncos vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-3.5
Washington Commanders,Denver Broncos vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,3.5
Denver Broncos,Denver Broncos vs Washington Commanders,BetRivers,2023-08-18T22:59:54Z,-3.5
Washington Commanders,Denver Broncos vs Washington Commanders,BetRivers,2023-08-18T22:59:54Z,3.5
Miami Dolphins,New England Patriots vs Miami Dolphins,DraftKings,2023-08-18T22:58:57Z,-2.5
New England Patriots,New England Patriots vs Miami Dolphins,DraftKings,2023-08-18T22:58:57Z,2.5
Miami Dolphins,New England Patriots vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-1.0
New England Patriots,New England Patriots vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,1.0
Miami Dolphins,New England Patriots vs Miami Dolphins,Unibet,2023-08-18T22:58:57Z,-2.0
New England Patriots,New England Patriots vs Miami Dolphins,Unibet,2023-08-18T22:58:57Z,2.0
Miami Dolphins,New England Patriots vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,-2.5
New England Patriots,New England Patriots vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,2.5
Miami Dolphins,New England Patriots vs Miami Dolphins,BetRivers,2023-08-18T22:59:54Z,-2.0
New England Patriots,New England Patriots vs Miami Dolphins,BetRivers,2023-08-18T22:59:54Z,2.0
Carolina Panthers,Carolina Panthers vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,1.0
New Orleans Saints,Carolina Panthers vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,-1.0
Carolina Panthers,Carolina Panthers vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,1.0
New Orleans Saints,Carolina Panthers vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-1.0
Carolina Panthers,Carolina Panthers vs New Orleans Saints,Unibet,2023-08-18T22:58:57Z,1.0
New Orleans Saints,Carolina Panthers vs New Orleans Saints,Unibet,2023-08-18T22:58:57Z,-1.0
Carolina Panthers,Carolina Panthers vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,1.0
New Orleans Saints,Carolina Panthers vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-1.0
Carolina Panthers,Carolina Panthers vs New Orleans Saints,BetRivers,2023-08-18T22:59:54Z,1.0
New Orleans Saints,Carolina Panthers vs New Orleans Saints,BetRivers,2023-08-18T22:59:54Z,-1.0
Cleveland Browns,Pittsburgh Steelers vs Cleveland Browns,DraftKings,2023-08-18T22:58:57Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Cleveland Browns,DraftKings,2023-08-18T22:58:57Z,-1.0
Cleveland Browns,Pittsburgh Steelers vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-1.0
Cleveland Browns,Pittsburgh Steelers vs Cleveland Browns,Unibet,2023-08-18T22:58:57Z,1.5
Pittsburgh Steelers,Pittsburgh Steelers vs Cleveland Browns,Unibet,2023-08-18T22:58:57Z,-1.5
Cleveland Browns,Pittsburgh Steelers vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,-1.0
Cleveland Browns,Pittsburgh Steelers vs Cleveland Browns,BetRivers,2023-08-18T22:59:54Z,1.5
Pittsburgh Steelers,Pittsburgh Steelers vs Cleveland Browns,BetRivers,2023-08-18T22:59:54Z,-1.5
New York Giants,San Francisco 49ers vs New York Giants,DraftKings,2023-08-18T22:58:57Z,6.0
San Francisco 49ers,San Francisco 49ers vs New York Giants,DraftKings,2023-08-18T22:58:57Z,-6.0
New York Giants,San Francisco 49ers vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,6.0
San Francisco 49ers,San Francisco 49ers vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-6.0
New York Giants,San Francisco 49ers vs New York Giants,BetUS,2023-08-18T23:00:09Z,6.0
San Francisco 49ers,San Francisco 49ers vs New York Giants,BetUS,2023-08-18T23:00:09Z,-6.0
Atlanta Falcons,Detroit Lions vs Atlanta Falcons,DraftKings,2023-08-18T22:58:57Z,5.0
Detroit Lions,Detroit Lions vs Atlanta Falcons,DraftKings,2023-08-18T22:58:57Z,-5.0
Atlanta Falcons,Detroit Lions vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,5.0
Detroit Lions,Detroit Lions vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-5.0
Baltimore Ravens,Baltimore Ravens vs Indianapolis Colts,DraftKings,2023-08-18T22:58:57Z,-7.5
Indianapolis Colts,Baltimore Ravens vs Indianapolis Colts,DraftKings,2023-08-18T22:58:57Z,7.5
Baltimore Ravens,Baltimore Ravens vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-8.0
Indianapolis Colts,Baltimore Ravens vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,8.0
Baltimore Ravens,Baltimore Ravens vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-7.0
Indianapolis Colts,Baltimore Ravens vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,7.0
Buffalo Bills,Washington Commanders vs Buffalo Bills,DraftKings,2023-08-18T22:58:57Z,-4.5
Washington Commanders,Washington Commanders vs Buffalo Bills,DraftKings,2023-08-18T22:58:57Z,4.5
Buffalo Bills,Washington Commanders vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,-5.0
Washington Commanders,Washington Commanders vs Buffalo Bills,William Hill (US),2023-08-18T23:00:17Z,5.0
Cleveland Browns,Cleveland Browns vs Tennessee Titans,DraftKings,2023-08-18T22:58:57Z,-4.5
Tennessee Titans,Cleveland Browns vs Tennessee Titans,DraftKings,2023-08-18T22:58:57Z,4.5
Cleveland Browns,Cleveland Browns vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,-4.0
Tennessee Titans,Cleveland Browns vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,4.0
Cleveland Browns,Cleveland Browns vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,-4.5
Tennessee Titans,Cleveland Browns vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,4.5
Denver Broncos,Miami Dolphins vs Denver Broncos,DraftKings,2023-08-18T22:58:57Z,3.5
Miami Dolphins,Miami Dolphins vs Denver Broncos,DraftKings,2023-08-18T22:58:57Z,-3.5
Denver Broncos,Miami Dolphins vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,3.5
Miami Dolphins,Miami Dolphins vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,-3.5
Denver Broncos,Miami Dolphins vs Denver Broncos,BetUS,2023-08-18T23:00:09Z,3.5
Miami Dolphins,Miami Dolphins vs Denver Broncos,BetUS,2023-08-18T23:00:09Z,-3.5
Green Bay Packers,Green Bay Packers vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,-1.0
New Orleans Saints,Green Bay Packers vs New Orleans Saints,DraftKings,2023-08-18T22:58:57Z,1.0
Green Bay Packers,Green Bay Packers vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-1.5
New Orleans Saints,Green Bay Packers vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,1.5
Green Bay Packers,Green Bay Packers vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,1.0
New Orleans Saints,Green Bay Packers vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-1.0
Houston Texans,Jacksonville Jaguars vs Houston Texans,DraftKings,2023-08-18T22:58:57Z,7.0
Jacksonville Jaguars,Jacksonville Jaguars vs Houston Texans,DraftKings,2023-08-18T22:58:57Z,-7.0
Houston Texans,Jacksonville Jaguars vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,8.0
Jacksonville Jaguars,Jacksonville Jaguars vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,-8.0
Houston Texans,Jacksonville Jaguars vs Houston Texans,BetUS,2023-08-18T23:00:09Z,7.0
Jacksonville Jaguars,Jacksonville Jaguars vs Houston Texans,BetUS,2023-08-18T23:00:09Z,-7.0
Los Angeles Chargers,Minnesota Vikings vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:57Z,-1.5
Minnesota Vikings,Minnesota Vikings vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:57Z,1.5
Los Angeles Chargers,Minnesota Vikings vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Minnesota Vikings,Minnesota Vikings vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,1.0
Los Angeles Chargers,Minnesota Vikings vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,-1.0
Minnesota Vikings,Minnesota Vikings vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,1.0
New England Patriots,New York Jets vs New England Patriots,DraftKings,2023-08-18T22:58:57Z,4.5
New York Jets,New York Jets vs New England Patriots,DraftKings,2023-08-18T22:58:57Z,-4.5
New England Patriots,New York Jets vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,4.0
New York Jets,New York Jets vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-4.0
Carolina Panthers,Seattle Seahawks vs Carolina Panthers,DraftKings,2023-08-18T22:58:57Z,4.0
Seattle Seahawks,Seattle Seahawks vs Carolina Panthers,DraftKings,2023-08-18T22:58:57Z,-4.0
Carolina Panthers,Seattle Seahawks vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,4.5
Seattle Seahawks,Seattle Seahawks vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-4.5
Carolina Panthers,Seattle Seahawks vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,4.0
Seattle Seahawks,Seattle Seahawks vs Carolina Panthers,BetUS,2023-08-18T23:00:09Z,-4.0
Arizona Cardinals,Arizona Cardinals vs Dallas Cowboys,DraftKings,2023-08-18T22:58:57Z,7.0
Dallas Cowboys,Arizona Cardinals vs Dallas Cowboys,DraftKings,2023-08-18T22:58:57Z,-7.0
Arizona Cardinals,Arizona Cardinals vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,7.5
Dallas Cowboys,Arizona Cardinals vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,-7.5
Arizona Cardinals,Arizona Cardinals vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,7.0
Dallas Cowboys,Arizona Cardinals vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,-7.0
Chicago Bears,Kansas City Chiefs vs Chicago Bears,DraftKings,2023-08-18T22:58:57Z,9.5
Kansas City Chiefs,Kansas City Chiefs vs Chicago Bears,DraftKings,2023-08-18T22:58:57Z,-9.5
Chicago Bears,Kansas City Chiefs vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,9.5
Kansas City Chiefs,Kansas City Chiefs vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-9.5
Las Vegas Raiders,Las Vegas Raiders vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:57Z,1.5
Pittsburgh Steelers,Las Vegas Raiders vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:57Z,-1.5
Las Vegas Raiders,Las Vegas Raiders vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,1.0
Pittsburgh Steelers,Las Vegas Raiders vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Las Vegas Raiders,Las Vegas Raiders vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,1.0
Pittsburgh Steelers,Las Vegas Raiders vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,-1.0
Philadelphia Eagles,Tampa Bay Buccaneers vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:57Z,-7.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:57Z,7.0
Philadelphia Eagles,Tampa Bay Buccaneers vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,-7.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,7.0
Philadelphia Eagles,Tampa Bay Buccaneers vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,-7.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,7.0
Cincinnati Bengals,Cincinnati Bengals vs Los Angeles Rams,DraftKings,2023-08-18T22:58:57Z,-7.5
Los Angeles Rams,Cincinnati Bengals vs Los Angeles Rams,DraftKings,2023-08-18T22:58:57Z,7.5
Detroit Lions,Green Bay Packers vs Detroit Lions,DraftKings,2023-08-18T22:58:57Z,-1.5
Green Bay Packers,Green Bay Packers vs Detroit Lions,DraftKings,2023-08-18T22:58:57Z,1.5
Detroit Lions,Green Bay Packers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,-1.0
Green Bay Packers,Green Bay Packers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,1.0
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,FanDuel,2023-08-18T22:58:58Z,4.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,FanDuel,2023-08-18T22:58:58Z,-4.5
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-3.5
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,LowVig.ag,2023-08-18T22:59:36Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,LowVig.ag,2023-08-18T22:59:36Z,-3.5
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,BetOnline.ag,2023-08-18T22:58:57Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,BetOnline.ag,2023-08-18T22:58:57Z,-3.5
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,Bovada,2023-08-18T23:00:17Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,Bovada,2023-08-18T23:00:17Z,-3.5
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,DraftKings,2023-08-18T22:58:57Z,4.0
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,DraftKings,2023-08-18T22:58:57Z,-4.0
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,4.0
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,-4.0
Atlanta Falcons,Jacksonville Jaguars vs Atlanta Falcons,MyBookie.ag,2023-08-18T22:58:57Z,3.5
Jacksonville Jaguars,Jacksonville Jaguars vs Atlanta Falcons,MyBookie.ag,2023-08-18T22:58:57Z,-3.5
Baltimore Ravens,Cleveland Browns vs Baltimore Ravens,DraftKings,2023-08-18T22:58:57Z,1.0
Cleveland Browns,Cleveland Browns vs Baltimore Ravens,DraftKings,2023-08-18T22:58:57Z,-1.0
Baltimore Ravens,Cleveland Browns vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,-0.0
Cleveland Browns,Cleveland Browns vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,0.0
Baltimore Ravens,Cleveland Browns vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,1.0
Cleveland Browns,Cleveland Browns vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,-1.0
Buffalo Bills,Buffalo Bills vs Miami Dolphins,DraftKings,2023-08-18T22:58:57Z,-3.5
Miami Dolphins,Buffalo Bills vs Miami Dolphins,DraftKings,2023-08-18T22:58:57Z,3.5
Buffalo Bills,Buffalo Bills vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-4.0
Miami Dolphins,Buffalo Bills vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,4.0
Carolina Panthers,Carolina Panthers vs Minnesota Vikings,DraftKings,2023-08-18T22:58:57Z,1.5
Minnesota Vikings,Carolina Panthers vs Minnesota Vikings,DraftKings,2023-08-18T22:58:57Z,-1.5
Carolina Panthers,Carolina Panthers vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,1.0
Minnesota Vikings,Carolina Panthers vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,-1.0
Carolina Panthers,Carolina Panthers vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,1.5
Minnesota Vikings,Carolina Panthers vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,-1.5
Chicago Bears,Chicago Bears vs Denver Broncos,DraftKings,2023-08-18T22:58:57Z,1.5
Denver Broncos,Chicago Bears vs Denver Broncos,DraftKings,2023-08-18T22:58:57Z,-1.5
Chicago Bears,Chicago Bears vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,1.0
Denver Broncos,Chicago Bears vs Denver Broncos,William Hill (US),2023-08-18T23:00:17Z,-1.0
Cincinnati Bengals,Tennessee Titans vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:57Z,-4.5
Tennessee Titans,Tennessee Titans vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:57Z,4.5
Cincinnati Bengals,Tennessee Titans vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,-4.5
Tennessee Titans,Tennessee Titans vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,4.5
Houston Texans,Houston Texans vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:57Z,3.5
Pittsburgh Steelers,Houston Texans vs Pittsburgh Steelers,DraftKings,2023-08-18T22:58:57Z,-3.5
Houston Texans,Houston Texans vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,3.5
Pittsburgh Steelers,Houston Texans vs Pittsburgh Steelers,William Hill (US),2023-08-18T23:00:17Z,-3.5
Houston Texans,Houston Texans vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,3.5
Pittsburgh Steelers,Houston Texans vs Pittsburgh Steelers,BetUS,2023-08-18T23:00:09Z,-3.5
Indianapolis Colts,Indianapolis Colts vs Los Angeles Rams,DraftKings,2023-08-18T22:58:57Z,1.0
Los Angeles Rams,Indianapolis Colts vs Los Angeles Rams,DraftKings,2023-08-18T22:58:57Z,-1.0
Indianapolis Colts,Indianapolis Colts vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,0.0
Los Angeles Rams,Indianapolis Colts vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,-0.0
Indianapolis Colts,Indianapolis Colts vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,1.0
Los Angeles Rams,Indianapolis Colts vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,-1.0
New Orleans Saints,New Orleans Saints vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:57Z,-5.5
Tampa Bay Buccaneers,New Orleans Saints vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:57Z,5.5
New Orleans Saints,New Orleans Saints vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-5.0
Tampa Bay Buccaneers,New Orleans Saints vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,5.0
New Orleans Saints,New Orleans Saints vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,-5.5
Tampa Bay Buccaneers,New Orleans Saints vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,5.5
Philadelphia Eagles,Philadelphia Eagles vs Washington Commanders,DraftKings,2023-08-18T22:58:57Z,-7.0
Washington Commanders,Philadelphia Eagles vs Washington Commanders,DraftKings,2023-08-18T22:58:57Z,7.0
Philadelphia Eagles,Philadelphia Eagles vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-7.5
Washington Commanders,Philadelphia Eagles vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,7.5
Philadelphia Eagles,Philadelphia Eagles vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-7.0
Washington Commanders,Philadelphia Eagles vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,7.0
Arizona Cardinals,San Francisco 49ers vs Arizona Cardinals,DraftKings,2023-08-18T22:58:57Z,10.5
